Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Nom du type de rapport=Multiple,Fréquence=ponctuel,Du [date]=2025-09-02,AU [date]=2025-09-06,Date de génération=2025-11-14,Durée d’une génération=14:16:29
"Type de dossier","Identificateur externe de la division des transactions","Code de type de différend","Catégorie","Code financier non-financier","Nombre","Montant de la devise de présentation","Code de devise de la présentation","Montant en devise de règlement","Code de devise de règlement"
"Dispute Summary","424018","CB","OPAACCEPT","FIN","-6","-435.52000000","USD","-435.52000000","USD"
"Dispute Summary","424018","CB","OPADENY","NON","34","3548.98000000","USD","3548.98000000","USD"
"Dispute Summary","424018","CB","OPAREQ","NON","-1","-67.95000000","USD","-67.95000000","USD"
"Dispute Summary","424018","CB","RECD","FIN","129","14030.82000000","USD","14030.82000000","USD"
"Dispute Summary","424018","CB","RECRS","NON","16","2697.00000000","USD","2697.00000000","USD"
"Dispute Summary","424018","CB","REPR","FIN","-17","-2851.13000000","USD","-2851.13000000","USD"
"Dispute Summary","424018","CB","RTM","NON","-133","-14816.59000000","USD","-14816.59000000","USD"
"Type de dossier","Identificateur externe de la division des transactions","Numéro de séquence de la transaction en différend","Code de type de différend","Catégorie","Montant de la devise de présentation du différend de l’émetteur","Montant en devise de présentation de l’action actuelle","Code de devise de la présentation","Numéro de commande de commerçant","Numéro de compte","Nom du consommateur","Code du mode de paiement","Code de raison du différend de la marque de paiement","Texte de raison du différend de la marque de paiement","Classification de la catégorie de raison ECP","Texte de classification de la catégorie de raison ECP","Date de transaction","Date de début de différend","Date d’activité","Date d’échéance de différend","Code d’utilisation de différend","Méthode d’autorisation du titulaire de compte","Texte de la méthode d’autorisation du titulaire de compte","Numéro de référence de l’acquéreur","Montant de la devise de règlement du différend de l’émetteur","Montant en devise de règlement de l’action actuelle","Code de devise de règlement","Date d’autorisation","Code d’action","Indicateur de crédit débit du titulaire de la carte","Numéro d’ajustement","Numéro de billet","Code de l’indicateur d’état","Code de méthode du jeton numérique","Indicateur de rétrofacturations groupées potentielles"
"DisputeDetails","424018","788521031","CB","RECD","130.62000000","130.62000000","USD","TYSC8LT7EPAYV03","426684XXXXXX3755","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-24","2025-09-02","2025-09-04","2025-09-10","9","","","24692165236108300000000","130.62000000","130.62000000","USD","2025-08-24 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","788522274","CB","RECD","173.17000000","173.17000000","USD","CY448LT7EPAYV01","464029XXXXXX2313","","VI","13.3","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-08-24","2025-09-02","2025-09-04","2025-09-10","9","","","24692165236108300000000","173.17000000","173.17000000","USD","2025-08-24 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788522625","CB","RECD","30.00000000","30.00000000","USD","BDKQ8M27EPAYD02","486883XXXXXX6070","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-09-01","2025-09-02","2025-09-04","2025-09-10","9","","","24692165244105600000000","30.00000000","30.00000000","USD","2025-09-01 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788522816","CB","RECD","65.43000000","65.43000000","USD","JR018JL7EPAYE03","439923XXXXXX8550","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-06-17","2025-09-02","2025-09-04","2025-09-10","9","","","24692165168100900000000","65.43000000","65.43000000","USD","2025-06-16 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788522822","CB","RECD","65.43000000","65.43000000","USD","4YJC8KH7EPAYG03","439923XXXXXX8550","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-07-15","2025-09-02","2025-09-04","2025-09-10","9","","","24692165196103700000000","65.43000000","65.43000000","USD","2025-07-14 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788522828","CB","RECD","65.43000000","65.43000000","USD","XQDV8LH7EPAYL01","439923XXXXXX8550","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-14","2025-09-02","2025-09-04","2025-09-10","9","","","24692165226109100000000","65.43000000","65.43000000","USD","2025-08-14 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788523255","CB","RECD","93.77000000","93.77000000","USD","NKNS8LV7EPAYW01","432921XXXXXX3798","","VI","13.3","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-08-25","2025-09-02","2025-09-04","2025-09-10","9","","","24692165237109200000000","93.77000000","93.77000000","USD","2025-08-25 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788525482","CB","RECD","70.00000000","70.00000000","USD","DJGV8LB7EPAYG03","468839XXXXXX8201","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-10","2025-09-02","2025-09-04","2025-09-10","9","","","24692165222105500000000","70.00000000","70.00000000","USD","2025-08-09 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788528349","CB","RECD","65.65000000","65.65000000","USD","RD8G8JN7EPAYG01","454791XXXXXX3456","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-06-19","2025-09-02","2025-09-04","2025-09-10","9","","","24692165170102800000000","65.65000000","65.65000000","USD","2025-06-18 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788528428","CB","RECD","139.02000000","139.02000000","USD","DF358KJ7EPAYH01","441754XXXXXX5081","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-07-16","2025-09-02","2025-09-04","2025-09-10","9","","","24692165197104700000000","139.02000000","139.02000000","USD","2025-07-15 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788528512","CB","RECD","65.65000000","65.65000000","USD","D72S8KL7EPAYJ01","454791XXXXXX3456","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-07-18","2025-09-02","2025-09-04","2025-09-10","9","","","24692165199106600000000","65.65000000","65.65000000","USD","2025-07-17 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788528515","CB","RECD","65.65000000","65.65000000","USD","LBRS8LL7EPAYO03","454791XXXXXX3456","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-18","2025-09-02","2025-09-04","2025-09-10","9","","","24692165230102800000000","65.65000000","65.65000000","USD","2025-08-17 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788536188","CB","RECD","41.34000000","41.34000000","USD","PMM28M37EPAYE02","410492XXXXXX6315","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-09-02","2025-09-02","2025-09-04","2025-09-10","9","","","24692165245106600000000","41.34000000","41.34000000","USD","2025-09-02 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788537299","CB","RECD","73.00000000","73.00000000","USD","CV9B8LS7EPAYU01","486122XXXXXX9361","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-23","2025-09-02","2025-09-04","2025-09-10","9","","","24692165235107400000000","73.00000000","73.00000000","USD","2025-08-23 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788537388","CB","RECD","90.34000000","90.34000000","USD","D61Y8LL7EPAYN04","433763XXXXXX9874","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-17","2025-09-02","2025-09-04","2025-09-10","9","","","24692165229101900000000","90.34000000","90.34000000","USD","2025-08-17 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788537473","CB","RECD","90.34000000","90.34000000","USD","RN078KM7EPAYK01","433763XXXXXX9874","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-07-19","2025-09-02","2025-09-04","2025-09-10","9","","","24692165200107600000000","90.34000000","90.34000000","USD","2025-07-18 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788546415","CB","RECD","70.00000000","70.00000000","USD","8KXR8LQ7EPAYS03","414865XXXXXX7730","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-21","2025-09-02","2025-09-04","2025-09-10","9","","","24692165233105500000000","70.00000000","70.00000000","USD","2025-08-21 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788546437","CB","RECD","80.27000000","80.27000000","USD","CS318LQ7EPAYS01","438829XXXXXX7956","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-21","2025-09-02","2025-09-04","2025-09-10","9","","","24692165233105500000000","80.27000000","80.27000000","USD","2025-08-21 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788549857","CB","RECD","1390.30000000","1390.30000000","USD","C8R28L37EPAYZ01","432398XXXXXX9662","","VI","13.1","SERVICES NON RENDUS OU MARCHANDISE NON REÇUE","","","2025-08-02","2025-09-02","2025-09-04","2025-09-10","9","","","24692165214101100000000","1390.30000000","1390.30000000","USD","2025-08-02 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788552445","CB","RECD","20.36000000","20.36000000","USD","PKWV8LM7EPAYP01","401602XXXXXX3750","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-18","2025-09-02","2025-09-04","2025-09-10","9","","","24692165230102800000000","20.36000000","20.36000000","USD","2025-08-18 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788555829","CB","RECD","85.74000000","85.74000000","USD","HZ9Z8M07EPAYB01","438877XXXXXX5179","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-30","2025-09-02","2025-09-04","2025-09-10","9","","","24692165242103800000000","85.74000000","85.74000000","USD","2025-08-30 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788556478","CB","RECD","402.48000000","402.48000000","USD","5JWK8LV7EPAYW01","434256XXXXXX5174","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-25","2025-09-02","2025-09-04","2025-09-10","9","","","24692165237109200000000","402.48000000","402.48000000","USD","2025-08-25 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","788556819","CB","RECD","67.58000000","67.58000000","USD","WFTW8M07EPAYB01","415868XXXXXX1463","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-30","2025-09-02","2025-09-04","2025-09-10","9","","","24692165242103800000000","67.58000000","67.58000000","USD","2025-08-30 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788559238","CB","RECD","120.44000000","120.44000000","USD","J0C88LQ7EPAYS61","433216XXXXXX1991","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-25","2025-09-02","2025-09-04","2025-09-10","9","","","24692165237109200000000","120.44000000","120.44000000","USD","2025-08-25 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788560965","CB","RECD","70.28000000","70.28000000","USD","PSPX8LN7EPAYQ43","461243XXXXXX4331","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-22","2025-09-02","2025-09-04","2025-09-10","9","","","24692165234106400000000","70.28000000","70.28000000","USD","2025-08-22 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788560969","CB","RECD","70.28000000","70.28000000","USD","GT6M8KN7EPAYL51","461243XXXXXX4331","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-07-22","2025-09-02","2025-09-04","2025-09-10","9","","","24692165203101000000000","70.28000000","70.28000000","USD","2025-07-22 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788578765","CB","RECD","40.19000000","40.19000000","USD","MP2B8LT7EPAYV02","536081XXXXXX3938","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-08-24","2025-09-04","2025-09-04","2025-10-13","1","","","55432865236209000000000","40.19000000","40.19000000","USD","2025-08-24 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788578766","CB","RECD","40.19000000","40.19000000","USD","RGN48JV7EPAYM01","536081XXXXXX3938","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-06-24","2025-09-04","2025-09-04","2025-10-13","1","","","55432865175207600000000","40.19000000","40.19000000","USD","2025-06-24 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788578767","CB","RECD","40.19000000","40.19000000","USD","59JP8KS7EPAYP01","536081XXXXXX3938","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-07-23","2025-09-04","2025-09-04","2025-10-13","1","","","55432865204207800000000","40.19000000","40.19000000","USD","2025-07-23 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788578768","CB","RECD","60.32000000","60.32000000","USD","HHYD8M17EPAYC03","536081XXXXXX6019","","MC","41","TRANSACTIONS AVEC ACONTRE-PASSATIONS RÉCURRENTES ET MARCHANDISES DIG","","","2025-08-31","2025-09-04","2025-09-04","2025-10-13","1","","","55432865243201400000000","60.32000000","60.32000000","USD","2025-08-31 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788579508","CB","RECD","160.88000000","160.88000000","USD","XHZW8LT7EPAYV03","545415XXXXXX5915","","MC","60","CRÉDIT NON TRAITÉ","","","2025-08-24","2025-09-04","2025-09-04","2025-10-13","1","","","55432865236209000000000","160.88000000","160.88000000","USD","2025-08-24 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788579509","CB","RECD","153.59000000","153.59000000","USD","04VR8LH7EPAYL01","515535XXXXXX9901","","MC","60","CRÉDIT NON TRAITÉ","","","2025-08-14","2025-09-04","2025-09-04","2025-10-13","1","","","55432865226205500000000","153.59000000","153.59000000","USD","2025-08-14 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788581421","CB","RECD","75.64000000","75.64000000","USD","FXDD8KD7EPAYD01","517604XXXXXX0498","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-07-11","2025-09-04","2025-09-04","2025-10-13","1","","","55432865192203700000000","75.64000000","75.64000000","USD","2025-07-11 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787468376","CB","RECRS","85.43000000","85.43000000","USD","ZZKH8HT7EPAYG01","545452XXXXXX9139","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-05-23","2025-08-30","2025-09-04","2025-10-08","1","","","55432865143206700000000","85.43000000","85.43000000","USD","2025-05-23 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787468378","CB","RECRS","80.39000000","80.39000000","USD","SQ3V8HB7EPAYR02","550272XXXXXX9171","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-05-08","2025-08-30","2025-09-04","2025-10-08","1","","","55432865128201700000000","80.39000000","80.39000000","USD","2025-05-08 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787468379","CB","RECRS","50.62000000","50.62000000","USD","91TB8JC7EPAYX02","550272XXXXXX9171","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-06-09","2025-08-30","2025-09-04","2025-10-08","1","","","55432865160202500000000","50.62000000","50.62000000","USD","2025-06-09 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787471769","CB","RECRS","205.66000000","205.66000000","USD","JG9N8LV7EPAYW01","527224XXXXXX5436","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-08-25","2025-08-30","2025-09-04","2025-10-08","1","","","55432865237209300000000","205.66000000","205.66000000","USD","2025-08-25 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787471935","CB","RECRS","60.28000000","60.28000000","USD","S84T8LG7EPAYK01","544734XXXXXX4146","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-08-13","2025-08-30","2025-09-04","2025-10-08","1","","","55432865225205200000000","60.28000000","60.28000000","USD","2025-08-13 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787475565","CB","RECRS","169.21000000","169.21000000","USD","939P8LT7EPAYV01","559543XXXXXX9024","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-08-24","2025-08-30","2025-09-04","2025-10-08","1","","","55432865236209000000000","169.21000000","169.21000000","USD","2025-08-24 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787498331","CB","RECRS","80.39000000","80.39000000","USD","Y5Y88L27EPAYY02","529564XXXXXX5573","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-08-01","2025-08-30","2025-09-04","2025-10-08","1","","","55432865213201000000000","80.39000000","80.39000000","USD","2025-08-01 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787502442","CB","RECRS","80.72000000","80.72000000","USD","MVFQ8LV7EPAYW01","527482XXXXXX4739","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-08-25","2025-08-30","2025-09-04","2025-10-08","1","","","55432865237209300000000","80.72000000","80.72000000","USD","2025-08-25 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787535129","CB","RECRS","91.31000000","91.31000000","USD","T2478LP7EPAYR03","481870XXXXXX0966","","VI","12.5","NUMÉRO DE COMPTE OU MONTANT DE TRANSACTION ERRONÉS","","","2025-08-20","2025-08-28","2025-09-04","2025-09-05","9","","","24692165232104600000000","91.31000000","91.31000000","USD","2025-08-20 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787546084","CB","RECRS","933.27000000","933.27000000","USD","382N8LW7EPAYX02","438857XXXXXX7649","","VI","12.5","NUMÉRO DE COMPTE OU MONTANT DE TRANSACTION ERRONÉS","","","2025-08-26","2025-08-28","2025-09-04","2025-09-05","9","","","24692165238100100000000","933.27000000","933.27000000","USD","2025-08-26 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","787546104","CB","RECRS","85.82000000","85.82000000","USD","D14Q8LT7EPAYV01","432803XXXXXX3614","","VI","12.5","NUMÉRO DE COMPTE OU MONTANT DE TRANSACTION ERRONÉS","","","2025-08-24","2025-08-28","2025-09-04","2025-09-05","9","","","24692165236108300000000","85.82000000","85.82000000","USD","2025-08-24 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787569994","CB","RECRS","263.97000000","263.97000000","USD","LYZD8LJ7EPAYM52","440706XXXXXX2812","","VI","12.6.2","PAYÉ AUTREMENT","","","2025-08-19","2025-08-28","2025-09-04","2025-09-05","9","","","24692165231103600000000","263.97000000","263.97000000","USD","2025-08-19 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787575652","CB","RECRS","60.33000000","60.33000000","USD","V9FQ8LK7EPAYN02","465123XXXXXX3776","","VI","12.6.2","PAYÉ AUTREMENT","","","2025-08-16","2025-08-28","2025-09-04","2025-09-05","9","","","24692165228101000000000","60.33000000","60.33000000","USD","2025-08-16 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787575680","CB","RECRS","60.33000000","60.33000000","USD","XDPR8KK7EPAYI01","465123XXXXXX3776","","VI","12.6.2","PAYÉ AUTREMENT","","","2025-07-17","2025-08-28","2025-09-04","2025-09-05","9","","","24692165198105600000000","60.33000000","60.33000000","USD","2025-07-16 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787585808","CB","RECRS","101.30000000","101.30000000","USD","YP7W8LS7EPAYU01","517604XXXXXX1358","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-08-23","2025-08-30","2025-09-04","2025-10-08","1","","","55432865235208600000000","101.30000000","101.30000000","USD","2025-08-23 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787622411","CB","RECRS","287.97000000","287.97000000","USD","15998L17EPAYX03","472955XXXXXX1993","","VI","12.6.2","PAYÉ AUTREMENT","","","2025-07-31","2025-08-29","2025-09-04","2025-09-06","9","","","24692165212109100000000","287.97000000","287.97000000","USD","2025-07-31 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787468376","CB","REPR","-85.43000000","-85.43000000","USD","ZZKH8HT7EPAYG01","545452XXXXXX9139","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-05-23","2025-08-30","2025-09-04","2025-10-08","1","","","55432865143206700000000","-85.43000000","-85.43000000","USD","2025-05-23 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787468378","CB","REPR","-80.39000000","-80.39000000","USD","SQ3V8HB7EPAYR02","550272XXXXXX9171","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-05-08","2025-08-30","2025-09-04","2025-10-08","1","","","55432865128201700000000","-80.39000000","-80.39000000","USD","2025-05-08 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787468379","CB","REPR","-50.62000000","-50.62000000","USD","91TB8JC7EPAYX02","550272XXXXXX9171","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-06-09","2025-08-30","2025-09-04","2025-10-08","1","","","55432865160202500000000","-50.62000000","-50.62000000","USD","2025-06-09 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787471769","CB","REPR","-205.66000000","-205.66000000","USD","JG9N8LV7EPAYW01","527224XXXXXX5436","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-08-25","2025-08-30","2025-09-04","2025-10-08","1","","","55432865237209300000000","-205.66000000","-205.66000000","USD","2025-08-25 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787471935","CB","REPR","-60.28000000","-60.28000000","USD","S84T8LG7EPAYK01","544734XXXXXX4146","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-08-13","2025-08-30","2025-09-04","2025-10-08","1","","","55432865225205200000000","-60.28000000","-60.28000000","USD","2025-08-13 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787475565","CB","REPR","-169.21000000","-169.21000000","USD","939P8LT7EPAYV01","559543XXXXXX9024","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-08-24","2025-08-30","2025-09-04","2025-10-08","1","","","55432865236209000000000","-169.21000000","-169.21000000","USD","2025-08-24 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787498331","CB","REPR","-80.39000000","-80.39000000","USD","Y5Y88L27EPAYY02","529564XXXXXX5573","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-08-01","2025-08-30","2025-09-04","2025-10-08","1","","","55432865213201000000000","-80.39000000","-80.39000000","USD","2025-08-01 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787502442","CB","REPR","-80.72000000","-80.72000000","USD","MVFQ8LV7EPAYW01","527482XXXXXX4739","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-08-25","2025-08-30","2025-09-04","2025-10-08","1","","","55432865237209300000000","-80.72000000","-80.72000000","USD","2025-08-25 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787535129","CB","REPR","-91.31000000","-91.31000000","USD","T2478LP7EPAYR03","481870XXXXXX0966","","VI","12.5","NUMÉRO DE COMPTE OU MONTANT DE TRANSACTION ERRONÉS","","","2025-08-20","2025-08-28","2025-09-04","2025-09-05","9","","","24692165232104600000000","-91.31000000","-91.31000000","USD","2025-08-20 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787546084","CB","REPR","-933.27000000","-933.27000000","USD","382N8LW7EPAYX02","438857XXXXXX7649","","VI","12.5","NUMÉRO DE COMPTE OU MONTANT DE TRANSACTION ERRONÉS","","","2025-08-26","2025-08-28","2025-09-04","2025-09-05","9","","","24692165238100100000000","-933.27000000","-933.27000000","USD","2025-08-26 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","787546104","CB","REPR","-85.82000000","-85.82000000","USD","D14Q8LT7EPAYV01","432803XXXXXX3614","","VI","12.5","NUMÉRO DE COMPTE OU MONTANT DE TRANSACTION ERRONÉS","","","2025-08-24","2025-08-28","2025-09-04","2025-09-05","9","","","24692165236108300000000","-85.82000000","-85.82000000","USD","2025-08-24 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787569994","CB","REPR","-263.97000000","-263.97000000","USD","LYZD8LJ7EPAYM52","440706XXXXXX2812","","VI","12.6.2","PAYÉ AUTREMENT","","","2025-08-19","2025-08-28","2025-09-04","2025-09-05","9","","","24692165231103600000000","-263.97000000","-263.97000000","USD","2025-08-19 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787575652","CB","REPR","-60.33000000","-60.33000000","USD","V9FQ8LK7EPAYN02","465123XXXXXX3776","","VI","12.6.2","PAYÉ AUTREMENT","","","2025-08-16","2025-08-28","2025-09-04","2025-09-05","9","","","24692165228101000000000","-60.33000000","-60.33000000","USD","2025-08-16 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787575680","CB","REPR","-60.33000000","-60.33000000","USD","XDPR8KK7EPAYI01","465123XXXXXX3776","","VI","12.6.2","PAYÉ AUTREMENT","","","2025-07-17","2025-08-28","2025-09-04","2025-09-05","9","","","24692165198105600000000","-60.33000000","-60.33000000","USD","2025-07-16 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787585808","CB","REPR","-101.30000000","-101.30000000","USD","YP7W8LS7EPAYU01","517604XXXXXX1358","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-08-23","2025-08-30","2025-09-04","2025-10-08","1","","","55432865235208600000000","-101.30000000","-101.30000000","USD","2025-08-23 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787622411","CB","REPR","-287.97000000","-287.97000000","USD","15998L17EPAYX03","472955XXXXXX1993","","VI","12.6.2","PAYÉ AUTREMENT","","","2025-07-31","2025-08-29","2025-09-04","2025-09-06","9","","","24692165212109100000000","-287.97000000","-287.97000000","USD","2025-07-31 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788151319","CB","REPR","-154.13000000","-154.13000000","USD","KKZ58LT7EPAYV02","431622XXXXXX2268","","CR","13.7","CRÉDIT NON TRAITÉ","","","2025-08-24","2025-09-01","2025-09-04","2025-09-09","9","","","24510735236108300000000","-154.13000000","-154.13000000","USD","2025-08-24 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787608085","CB","RTM","-75.27000000","-75.27000000","USD","HRHM8LF7EPAYJ01","410020XXXXXX8036","","CR","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-12","2025-08-29","2025-09-04","2025-09-06","9","","","24510735224107300000000","-75.27000000","-75.27000000","USD","2025-08-12 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787608659","CB","RTM","-155.98000000","-155.98000000","USD","MQ7T8LR7EPAYT03","429445XXXXXX7898","","CR","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-23","2025-08-29","2025-09-04","2025-09-06","9","","","24510735235107300000000","-155.98000000","-155.98000000","USD","2025-08-22 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787609356","CB","RTM","-47.26000000","-47.26000000","USD","YB668LQ7EPAYS02","404616XXXXXX9796","","CR","13.7","CRÉDIT NON TRAITÉ","","","2025-08-21","2025-08-29","2025-09-04","2025-09-06","9","","","24510735233105400000000","-47.26000000","-47.26000000","USD","2025-08-21 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787614560","CB","RTM","-299.36000000","-299.36000000","USD","BJVL8K07EPAYR01","435707XXXXXX2619","","VI","13.7","CRÉDIT NON TRAITÉ","","","2025-06-30","2025-08-29","2025-09-04","2025-09-06","9","","","24692165181109700000000","-299.36000000","-299.36000000","USD","2025-06-29 00:00:00.000","","","","","","3",""
