Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Nom du type de rapport=Multiple,Fréquence=ponctuel,Du [date]=2025-10-23,AU [date]=2025-10-30,Date de génération=2025-11-10,Durée d’une génération=15:13:17
"Type de dossier","Code de devise de la présentation","Code de devise de règlement","Code du mode de paiement","Code de qualification d’interchange","Texte de qualification d’interchange","Taux des frais","Montant des frais de service","Nombre de ventes","Pourcentage de nombre","Montant des ventes","Pourcentage de montant"
"Résumé de la qualification à l’interchange","USD","USD","VI","V105","Visa Non-Qualified Consumer Credit","0.03150000","0.100000000","189","0.03780756151","-10070.15000000","0.08986995912"
"Résumé de la qualification à l’interchange","USD","USD","VI","V231","Visa Business Tier 1 - Product 1 - CNP","0.02650000","0.100000000","570","0.1140228046","-15444.74000000","0.1378349034"
"Résumé de la qualification à l’interchange","USD","USD","VI","V234","Visa Corporate Card - Card Not Present","0.02700000","0.100000000","177","0.03540708142","-4869.73000000","0.04345937608"
"Résumé de la qualification à l’interchange","USD","USD","VI","V237","Visa Purchasing Card - Card Not Present","0.02700000","0.100000000","23","0.004600920184","-307.36000000","0.002743000912"
"Résumé de la qualification à l’interchange","USD","USD","VI","V338","Visa Debit & Prepaid Regulated","0.00050000","0.220000000","400","0.0800160032","-11510.65000000","0.1027255448"
"Résumé de la qualification à l’interchange","ARS","USD","VI","V987","Visa Interregional Non-Premium Card Not Present","0.01600000","0.000000000","420","0.08401680336","-8.22000000","7.335849655e-05"
"Résumé de la qualification à l’interchange","CLP","USD","VI","V987","Visa Interregional Non-Premium Card Not Present","0.01600000","0.000000000","418","0.08361672334","-1331.26000000","0.01188068517"
"Résumé de la qualification à l’interchange","COP","USD","VI","V987","Visa Interregional Non-Premium Card Not Present","0.01600000","0.000000000","418","0.08361672334","4.47000000","-3.989202914e-05"
"Résumé de la qualification à l’interchange","USD","USD","VI","V987","Visa Interregional Non-Premium Card Not Present","0.01600000","0.000000000","12","0.002400480096","-108.24000000","0.0009659761151"
"Résumé de la qualification à l’interchange","MXN","USD","VI","V989","Visa Interregional Business Card Not Present","0.02000000","0.000000000","480","0.09601920384","-786.75000000","0.007021264861"
"Résumé de la qualification à l’interchange","PEN","USD","VI","V989","Visa Interregional Business Card Not Present","0.02000000","0.000000000","432","0.08641728346","-15079.90000000","0.1345789285"
"Résumé de la qualification à l’interchange","USD","USD","VI","V989","Visa Interregional Business Card Not Present","0.02000000","0.000000000","34","0.006801360272","-3585.95000000","0.03200242101"
"Résumé de la qualification à l’interchange","USD","USD","VI","V991","Visa Interregional Corporate Card Not Present","0.02000000","0.000000000","29","0.005801160232","-356.24000000","0.003179225159"
"Résumé de la qualification à l’interchange","USD","USD","VI","VC1V","Visa Global B2B Virtual CommercialChoice Travel-Prog 19","0.00000000","0.000000000","2","0.000400080016","40.00000000","-0.0003569756523"
"Résumé de la qualification à l’interchange","USD","USD","VI","VCEB","Visa CPS E-Commerce Basic","0.01800000","0.100000000","1100","0.2200440088","-37998.40000000","0.3391125907"
"Résumé de la qualification à l’interchange","USD","USD","VI","VPDM","Visa CPS Card Not Present","0.01800000","0.100000000","295","0.05901180236","-10639.34000000","0.09494963341"
"Résumé de la qualification à l’interchange","USD","USD","MC","MCSF","MasterCard Consumer Credit Full UCAF","0.01950000","0.100000000","14","0.00272851296","-1400.00000000","0.008526125266"
"Résumé de la qualification à l’interchange","ARS","USD","MC","MHB2","MCInterregional Consumer Rate 3 Base - Core","0.01650000","0.000000000","450","0.0877022023","-8.70000000","5.298377844e-05"
"Résumé de la qualification à l’interchange","COP","USD","MC","MHB2","MCInterregional Consumer Rate 3 Base - Core","0.01650000","0.000000000","447","0.08711752095","4.63000000","-2.819711427e-05"
"Résumé de la qualification à l’interchange","MXN","USD","MC","MHB2","MCInterregional Consumer Rate 3 Base - Core","0.01650000","0.000000000","569","0.1108945625","-943.26000000","0.005744537799"
"Résumé de la qualification à l’interchange","PEN","USD","MC","MHB2","MCInterregional Consumer Rate 3 Base - Core","0.01650000","0.000000000","22","0.004287663224","-576.22000000","0.003509231358"
"Résumé de la qualification à l’interchange","USD","USD","MC","MHB2","MCInterregional Consumer Rate 3 Base - Core","0.01650000","0.000000000","6","0.001169362697","-18.12000000","0.0001103524213"
"Résumé de la qualification à l’interchange","USD","USD","MC","MHB4","MC Interregional Consumer Rate 3 Card Present Super Premium","0.02030000","0.000000000","198","0.03858896901","-56897.56000000","0.3465112313"
"Résumé de la qualification à l’interchange","USD","USD","MC","MIP","MasterCard International Commercial Purchasing","0.02000000","0.000000000","352","0.06860261158","-9344.79000000","0.05691060723"
"Résumé de la qualification à l’interchange","CLP","USD","MC","MIPU","MasterCard Interregional Commercial Premium Standard","0.02000000","0.000000000","449","0.08750730852","-1415.64000000","0.008621374265"
"Résumé de la qualification à l’interchange","USD","USD","MC","MIPU","MasterCard Interregional Commercial Premium Standard","0.02000000","0.000000000","17","0.003313194309","-170.00000000","0.001035315211"
"Résumé de la qualification à l’interchange","PEN","USD","MC","MM1","MasterCard Merit 1","0.01950000","0.100000000","326","0.06353537322","-13073.50000000","0.07961878476"
"Résumé de la qualification à l’interchange","USD","USD","MC","MM1","MasterCard Merit 1","0.01950000","0.100000000","1210","0.2358214773","-37151.38000000","0.2262552283"
"Résumé de la qualification à l’interchange","USD","USD","MC","MM1D","MasterCard Merit 1 Debit","0.01650000","0.150000000","715","0.1393490548","-28520.00000000","0.1736893518"
"Résumé de la qualification à l’interchange","PEN","USD","MC","MSI","MasterCard Service Industries","0.01150000","0.050000000","60","0.01169362697","-3733.80000000","0.02273917608"
"Résumé de la qualification à l’interchange","USD","USD","MC","MSI","MasterCard Service Industries","0.01150000","0.050000000","187","0.0364451374","-10438.17000000","0.06356938926"
"Résumé de la qualification à l’interchange","USD","USD","MC","MStd","MasterCard Standard","0.03150000","0.100000000","2","0.0003897875658","-200.00000000","0.001218017895"
"Résumé de la qualification à l’interchange","PEN","USD","MC","MTKV","MC Small Ticket Card Not Present Core","0.01950000","0.020000000","54","0.01052426428","-143.05000000","0.0008711872995"
"Résumé de la qualification à l’interchange","USD","USD","MC","MTKV","MC Small Ticket Card Not Present Core","0.01950000","0.020000000","53","0.01032937049","-171.64000000","0.001045302958"
"Résumé de la qualification à l’interchange","USD","USD","JC","D462","Discover Prime Submission Level E-commerce - Premium","0.02050000","0.100000000","235","0.9751037344","-7026.20000000","0.9940410168"
"Résumé de la qualification à l’interchange","USD","USD","JC","DPRP","Discover Prime Submission Level Recurring Payments - Premium","0.01450000","0.050000000","6","0.02489626556","-42.12000000","0.005958983181"
"Résumé de la qualification à l’interchange","USD","USD","DI","D460","Discover Prime Submission Level E-commerce - Rewards","0.02030000","0.100000000","44","0.1848739496","-792.00000000","0.1193378557"
"Résumé de la qualification à l’interchange","USD","USD","DI","D463","Discover Prime Submission Level E-commerce - Core","0.01910000","0.100000000","188","0.7899159664","-5814.50000000","0.8761236895"
"Résumé de la qualification à l’interchange","USD","USD","DI","DCRP","Discover Prime Submission Level Recurring Payments - Rewards","0.01350000","0.050000000","6","0.02521008403","-30.12000000","0.004538454816"
"Résumé de la qualification à l’interchange","USD","USD","DD","D811","Discover International Commercial","0.01900000","0.100000000","233","0.9748953975","-6393.70000000","0.9897644207"
"Résumé de la qualification à l’interchange","USD","USD","DD","DCSL","Discover Commercial Electronic Program","0.02450000","0.150000000","6","0.02510460251","-66.12000000","0.01023557932"
"Type de dossier","Identificateur de l’entité","Code de devise de la présentation","Code de devise de règlement","Code du mode de paiement","Numéro de commande de commerçant","Code de qualification d’interchange","Code de la raison de déclassement","Texte de la raison de déclassement","Numéro de compte","Date de dépôt","Montant","Numéro de référence de l’acquéreur","Type d’utilisation de la carte"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4481719","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-47.94000000","24692165302100896436117","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3433260","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-45.85000000","24692165302100896437552","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS18499","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-21.55000000","24692165300100895443280","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS12411","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-32.76000000","24692165300100895447877","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS17892","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-41.15000000","24692165300100895446713","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX13945","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-28","-47.91000000","24692165301100895567723","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX13591","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-30.84000000","24692165300100895443553","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX15627","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-2.81000000","24692165300100895443314","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS12950","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-28","-47.48000000","24692165301100895567319","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX499792","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-2.90000000","24692165300100895437340","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3684124","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-12.17000000","24692165302100896436463","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX12517","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-15.65000000","24692165300100895445137","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS693185","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-22.37000000","24692165300100895437795","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS11825","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-28","-41.64000000","24692165301100895567079","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS17895","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-25.41000000","24692165300100895445475","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4671130","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-21.55000000","24692165302100896435705","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4536087","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-29","-34.19000000","24692165302100896434377","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3609796","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-9.59000000","24692165302100896435218","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3628647","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-23.82000000","24692165302100896434989","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4482861","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-25.60000000","24692165302100896435663","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX11422","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-28","-60.06000000","24692165301100895568770","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX17531","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-49.06000000","24692165300100895445715","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3670189","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-29","-5.87000000","24692165302100896437024","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX15139","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-8.36000000","24692165300100895443249","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX11796","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-36.84000000","24692165300100895443447","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4680792","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-7.24000000","24692165302100896436166","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3476346","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-43.59000000","24692165302100896435655","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX12942","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-28","-1.90000000","24692165301100895568135","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX19713","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-4.85000000","24692165300100895443090","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX659403","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-9.59000000","24692165300100895437910","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4477996","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-29","-42.31000000","24692165302100896435127","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS10388","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-28","-36.15000000","24692165301100895568895","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX467690","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-11.75000000","24692165300100895437746","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX17034","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-42.62000000","24692165300100895445228","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX15947","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-12.22000000","24692165300100895446143","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS17489","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-28","-19.18000000","24692165301100895568143","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4620181","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-29","-38.45000000","24692165302100896436141","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX13036","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-29.39000000","24692165300100895447646","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS14237","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-49.33000000","24692165300100895448354","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX17915","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-27.48000000","24692165300100895447083","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3639971","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-41.92000000","24692165302100896435143","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX11340","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-32.36000000","24692165300100895446226","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3534115","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-46.24000000","24692165302100896435895","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX17579","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-24.06000000","24692165300100895446887","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS11180","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-32.97000000","24692165300100895448255","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS565935","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-17.69000000","24692165300100895437639","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS11394","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-28","-9.35000000","24692165301100895568549","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4673453","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-29.50000000","24692165302100896434856","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS10575","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-38.16000000","24692165300100895448115","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3431832","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-3.94000000","24692165302100896435317","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS637696","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-16.73000000","24692165302100896435812","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS15652","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-28","-6.48000000","24692165301100895569026","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX11623","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-28","-22.98000000","24692165301100895568374","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS17096","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-14.06000000","24692165300100895442878","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3551900","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-30.28000000","24692165302100896435366","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX19660","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-39.42000000","24692165300100895445582","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX16746","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-34.89000000","24692165300100895443132","1"
"Interchange Qualification Details","425316","USD","USD","VI","SSO503099","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-32.32000000","24692165302100896437362","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4465791","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-15.85000000","24692165302100896434997","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4636211","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-9.60000000","24692165302100896435739","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4548812","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-18.44000000","24692165302100896436927","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS10650","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-28","-8.98000000","24692165301100895568416","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4431827","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-19.90000000","24692165302100896435002","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3527869","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-43.17000000","24692165302100896437008","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS18582","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-5.05000000","24692165300100895442902","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX15902","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-16.28000000","24692165300100895446994","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX17279","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-8.28000000","24692165300100895446465","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4657406","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-29","-44.37000000","24692165302100896434542","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3531092","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-45.84000000","24692165302100896437172","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX14946","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-25.71000000","24692165300100895447703","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS13670","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-48.49000000","24692165300100895447950","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS16352","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-28","-4.67000000","24692165301100895567392","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX19287","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-19.86000000","24692165300100895446564","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS16208","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-11.19000000","24692165300100895448230","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX480542","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-49.63000000","24692165300100895438371","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS18443","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-45.55000000","24692165300100895447836","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3488105","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-40.58000000","24692165302100896436570","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS14370","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-1.12000000","24692165300100895446192","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3673229","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-29.97000000","24692165302100896435903","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3660061","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-19.93000000","24692165302100896435044","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3439311","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-29","-18.83000000","24692165302100896436349","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX14394","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-28","-20.32000000","24692165301100895568911","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4654570","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-45.07000000","24692165302100896436802","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX19882","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-45.06000000","24692165300100895447166","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS16384","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-7.92000000","24692165300100895445285","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS19790","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-12.31000000","24692165300100895443264","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX18190","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-5.18000000","24692165300100895446895","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3661753","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-20.00000000","24692165302100896436729","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX13528","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-28","-17.80000000","24692165301100895568101","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX13076","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-28","-44.63000000","24692165301100895567269","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX12538","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-28","-45.98000000","24692165301100895569018","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS12275","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-36.05000000","24692165300100895448032","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4587045","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-8.22000000","24692165302100896436083","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX18560","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-28","-10.66000000","24692165301100895568341","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS18986","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-28","-41.84000000","24692165301100895569620","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX467168","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-22.94000000","24692165300100895437431","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX13107","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-28","-13.75000000","24692165301100895568564","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX11684","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-28","-8.72000000","24692165301100895567335","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3604971","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-37.80000000","24692165302100896434302","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS519509","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-29","-16.60000000","24692165302100896435309","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX435019","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-27","-17.59000000","24692165300100895438447","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX18164","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-28","-23.03000000","24692165301100895568309","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX14842","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-28","-25.77000000","24692165301100895567111","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX12301","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-28","-20.77000000","24692165301100895569786","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3600572","V231","651","Aucune donnée de niveau 2","444444XXXXXX4448","2025-10-29","-43.38000000","24692165302100896435952","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS17690","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-27","-19.61000000","24692165300100895447935","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3592901","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-29","-23.31000000","24692165302100896435465","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4455211","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-29","-4.34000000","24692165302100896436307","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX11270","V231","651","Aucune donnée de niveau 2","444442XXXXXX4440","2025-10-28","-5.16000000","24692165301100895567988","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3495811","V234","651","Aucune donnée de niveau 2","478825XXXXXX8291","2025-10-29","-43.38000000","24692165302100896436000","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX11826","V234","651","Aucune donnée de niveau 2","478825XXXXXX8291","2025-10-27","-63.10000000","24692165300100895447745","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV4515260","V234","651","Aucune donnée de niveau 2","478825XXXXXX8291","2025-10-29","-16.00000000","24692165302100896436836","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCX12500","V234","651","Aucune donnée de niveau 2","478825XXXXXX8291","2025-10-27","-56.58000000","24692165300100895448040","1"
"Interchange Qualification Details","425316","USD","USD","VI","SOV3430664","V234","651","Aucune donnée de niveau 2","478825XXXXXX8291","2025-10-29","-6.26000000","24692165302100896435283","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS471148","V234","651","Aucune donnée de niveau 2","478825XXXXXX8291","2025-10-27","-7.46000000","24692165300100895438363","1"
"Interchange Qualification Details","425316","USD","USD","VI","DCS18450","V234","651","Aucune donnée de niveau 2","478825XXXXXX8291","2025-10-28","-27.87000000","24692165301100895569661","1"
