Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Nom du type de rapport=Détailsdelasoumission,Fréquence=ponctuel,Du [date]=2025-10-23,AU [date]=2025-10-30,Date de génération=2025-11-10,Durée d’une génération=15:13:50
"Date d’activité","Code de type d’entité","Identificateur de l’entité","Numéro de commande de commerçant","Code du mode de paiement","Code de devise de la présentation","Code de devise de règlement","Taux de change","Numéro d’instruction de transfert de fonds","Montant de la transaction dans la devise de présentation","Montant de la transaction en devise de règlement","Montant du dépôt réglé","Frais d’évaluation et d’interchange","Ajustements de la retenue de l’impôt de réserve","Ajustements de la rétrofacturation","Frais d’escompte","Ajustements de retours ECP","Autres ajustements","Frais de traitement","Ajustements des réserves","Autres","Activité financière nette"
"2025-10-27","TD","425289","FpxlkzZbLK1BVBZ2tnm5vG","MC","MXN","USD","0.053289264","4385280","23.00000000","1.23000000","1.23000000","-0.04682120","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","1.16567880"
"2025-10-23","TD","425289","ECJuUzIocLZRK0UjsHqS7w","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.12164280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.56335720"
"2025-10-24","TD","425289","clr8nBH0uBpS71sWJxrZo4","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.12164280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.56335720"
"2025-10-28","TD","425289","j5sImHeR75Te4O9cwmEVRD","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-28","TD","425289","PbsKP6SlclFkCPTn4hJD4U","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-26","TD","425289","V6C2UzXQAHOExOcPAyfehs","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-23","TD","425289","4JEDvujJtPxu5Ckg62ECAU","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","ZSc66qMPxqiTPSpGxCBJUh","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-28","TD","425289","JKRmQqP0el1ceN1S9Q7qrD","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-27","TD","425289","FJ1SXjeO9Sp3NBEbZvMVsY","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-24","TD","425289","5TvJkOnPpECQe2XYszQP9z","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-23","TD","425289","q6EOwU1BsaJCEGKTJIwtEO","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.09865200","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.35250000","0.00000000","0.00000000","-0.45115200"
"2025-10-27","TD","425289","GjE26asEmmGypRPbBocg33","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.12164280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.56335720"
"2025-10-24","TD","425289","PIdvdzB4pGNr3FgStOI9hY","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-27","TD","425289","bQTnHFipUy0h3jBZzGx48w","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.07014280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","1.78235720"
"2025-10-27","TD","425289","yfYqc4ngsBuG1bbWQOtihR","MC","MXN","USD","0.053289264","4385280","26.20000000","1.40000000","1.40000000","-0.10451600","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.11048400"
"2025-10-24","TD","425289","NSsfJli8PUGDXBN8DPZ4GO","MC","MXN","USD","0.053289264","4385280","26.20000000","1.40000000","1.40000000","-0.10451600","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.11048400"
"2025-10-28","TD","425289","uB2rRxVNPB46yLNmA4XFj2","MC","MXN","USD","0.053289264","4385280","37.80000000","2.01000000","2.01000000","-0.12674440","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.69825560"
"2025-10-24","TD","425289","SovzUHn4JOYkpedUNq7u4U","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.12164280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.56335720"
"2025-10-27","TD","425289","eaD5cP5LkORBNuRFRCCn8","MC","MXN","USD","0.053289264","4385280","26.20000000","1.40000000","1.40000000","-0.10451600","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.11048400"
"2025-10-27","TD","425289","meqC29EOOBtaRWztBwa1O7","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.12164280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.56335720"
"2025-10-24","TD","425289","lOVoHVvnm5SRNgMNG2Bd11","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-27","TD","425289","MY2KKmZ5dlQIi4mlEv1dnP","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-23","TD","425289","0Swn4dYxbJ40NFtQi8fVnI","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-29","TD","425289","BWllGE4zkwBNSuVqnlBPt5","MC","MXN","USD","0.053289264","4385280","37.80000000","2.01000000","2.01000000","-0.12674440","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.69825560"
"2025-10-23","TD","425289","1iKD0pbLWGxWAZW5Y8Q1go","MC","MXN","USD","0.053289264","4385280","23.00000000","1.23000000","1.23000000","-0.09832120","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.94667880"
"2025-10-26","TD","425289","KY6FBQ7kGZE5W59KnCQr8c","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","LLyDnXRbFg8aYj0NRLwFGM","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-27","TD","425289","xuVM78tQRfMrFyBqaI2FbU","MC","MXN","USD","0.053289264","4385280","37.80000000","2.01000000","2.01000000","-0.12674440","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.69825560"
"2025-10-24","TD","425289","IzbzlzAg9ZrAj5hFfaj31k","MC","MXN","USD","0.053289264","4385280","23.00000000","1.23000000","1.23000000","-0.09832120","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.94667880"
"2025-10-23","TD","425289","1taE4Vt1knrr99eodYFjnK","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-23","TD","425289","e1GMSAiBUAT1QfxpS7k7FC","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-27","TD","425289","0gTgOoZlYhejLNQlV26nI4","MC","MXN","USD","0.053289264","4385280","23.00000000","1.23000000","1.23000000","-0.09832120","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.94667880"
"2025-10-24","TD","425289","jtXVenHlSsQSPrUL8elYW3","MC","MXN","USD","0.053289264","4385280","37.80000000","2.01000000","2.01000000","-0.12674440","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.69825560"
"2025-10-28","TD","425289","bbzDHOTW6askVweUD2G5DT","MC","MXN","USD","0.053289264","4385280","23.00000000","1.23000000","1.23000000","-0.09832120","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.94667880"
"2025-10-24","TD","425289","guHVGm8f39K2vTVbESspEf","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-23","TD","425289","aFHEldHfsVDuMt6OduC0XP","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-28","TD","425289","KhE95JOOiN7d3COm5HlYZq","MC","MXN","USD","0.053289264","4385280","23.00000000","1.23000000","1.23000000","-0.09832120","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.94667880"
"2025-10-23","TD","425289","IWoKpkZXu3FTVY77mpglRq","MC","MXN","USD","0.053289264","4385280","26.20000000","1.40000000","1.40000000","-0.10451600","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.11048400"
"2025-10-27","TD","425289","wqMQZy6JAKfRVaTaA8KSYQ","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-24","TD","425289","zAt7ES9uhUb0UsBau9BqcB","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-27","TD","425289","jp46NBqwTUsuSuDCNELGcv","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-24","TD","425289","hmDjRcckFwQTl3a01vPBnC","MC","MXN","USD","0.053289264","4385280","26.20000000","1.40000000","1.40000000","-0.10451600","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.11048400"
"2025-10-24","TD","425289","Y9Vt5NHHzZqfx2zqvtz6z6","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.12164280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.56335720"
"2025-10-24","TD","425289","Ku8MTjBVcoaodZ3pL1VT8w","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","FH4s0qTIahbOrqQtRV9lPP","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-25","TD","425289","CWYcuvqBA57ZKg5yVvi3U6","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-23","TD","425289","hpGvjVREk6qyzsvn76H6Z5","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-23","TD","425289","S254wo9MTGImyQ7xA4fgi6","MC","MXN","USD","0.053289264","4385280","26.20000000","1.40000000","1.40000000","-0.10451600","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.11048400"
"2025-10-26","TD","425289","mqYVRG5xu6guTFjWoEUe8r","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-29","TD","425289","iOcVyClzkEqRB61CXH4jv5","MC","MXN","USD","0.053289264","4385280","23.00000000","1.23000000","1.23000000","-0.09832120","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.94667880"
"2025-10-23","TD","425289","g9ARBzpfTGFWnhl8ufK7Mv","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-23","TD","425289","gXYEfbYjn6YUvTWlNQ0m86","MC","MXN","USD","0.053289264","4385280","23.00000000","1.23000000","1.23000000","-0.09832120","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.94667880"
"2025-10-24","TD","425289","aAmk6foC75TyvBU9r7yvH4","MC","MXN","USD","0.053289264","4385280","23.00000000","1.23000000","1.23000000","-0.09832120","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.94667880"
"2025-10-24","TD","425289","5ozv4chD4V0XV9wasFwwuf","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-28","TD","425289","A0MvzkVQ9LUqd1dbpvrrPT","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","7wNRiZyvKE52fPOLEcTwKH","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","MtWLhxnt3csuI97dm70dU7","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-24","TD","425289","KIpNtFGCEZouhZuGipgcbt","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.09865200","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.35250000","0.00000000","0.00000000","-0.45115200"
"2025-10-28","TD","425289","sVI2TXvGhcG9UpwRBh1bwW","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.12164280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.56335720"
"2025-10-23","TD","425289","E6txyjPw5BV7BQRS0mRFmc","MC","MXN","USD","0.053289264","4385280","37.80000000","2.01000000","2.01000000","-0.12674440","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.69825560"
"2025-10-26","TD","425289","LXj0e31dITE5q02e5Av5qd","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-23","TD","425289","D3tOOcp33z4VKFlz55YIZG","MC","MXN","USD","0.053289264","4385280","26.20000000","1.40000000","1.40000000","-0.10451600","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.11048400"
"2025-10-28","TD","425289","QYjFPwkvTIqouLI2i0IRYz","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-24","TD","425289","JZFHimYo1QWo5O1KJ3s6dE","MC","MXN","USD","0.053289264","4385280","26.20000000","1.40000000","1.40000000","-0.10451600","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.11048400"
"2025-10-23","TD","425289","99KZqoOippfcOYwx8XLFT5","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.12164280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.56335720"
"2025-10-27","TD","425289","cHL4RpSBqop2T2bdBB0Xhe","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.12164280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.56335720"
"2025-10-24","TD","425289","DH05L9Gvl6Wnc7BUy3FXny","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","dHty0956WfnkW31bj2WwKq","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-27","TD","425289","WrQSDovVCfxZW9UBLuNHf8","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.09865200","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.35250000","0.00000000","0.00000000","-0.45115200"
"2025-10-23","TD","425289","yL9pX6bSuWUF5fHbXPDBvS","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-23","TD","425289","79u7laBJE1VloLLtkWBYyv","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.12164280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.56335720"
"2025-10-23","TD","425289","BsN4EOTIfJ8sPaU0telJP5","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","uItmnVjPGMx5a6zgFat0p4","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.12164280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.56335720"
"2025-10-27","TD","425289","0NG0Y9282NYytqc9eIuXRR","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-23","TD","425289","RMFrExSHVXYewNc2oecJRd","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-27","TD","425289","ouljdBHzPLLYSdDTKJFvyn","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.04463480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","1.10786520"
"2025-10-24","TD","425289","S1JgvJYlHWdn5CTTvh30Rg","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-24","TD","425289","U1BR9ma9BEqIbQT4sWPBt8","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-25","TD","425289","iNmIwKk9SFwO4DjepJdUK9","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-28","TD","425289","126iyD5ai0jlkzuANV7l6","MC","MXN","USD","0.053289264","4385280","35.00000000","1.87000000","1.87000000","-0.12164280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.56335720"
"2025-10-27","TD","425289","W782AqoZuzOm4JdUkkjy41","MC","MXN","USD","0.053289264","4385280","26.20000000","1.40000000","1.40000000","-0.10451600","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","1.11048400"
"2025-10-24","TD","425289","W3UcfWfD8M2eymYyKMXKy9","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-28","TD","425289","RVDbneZ3RdCUCdoHirBNzr","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-24","TD","425289","rKq7Ea62TislAc4WQIufmH","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-27","TD","425289","nyWr50DTc3Dx87GNGZSmeO","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","a4saUOIGW2GYFWf6nU31sm","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-27","TD","425289","2zsBtvvewHLVPNmZp7gaC9","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-27","TD","425289","ecc9MR7U4cUodMg8uw55JU","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-27","TD","425289","gYxkt9dq7zjtgE2rEME6W","MC","MXN","USD","0.053289264","4385280","37.80000000","2.01000000","2.01000000","-0.07524440","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","1.91725560"
"2025-10-27","TD","425289","ACebW0V0s84Jogfd5wtr2r","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.04463480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","1.10786520"
"2025-10-29","TD","425289","F2NbYYerYnEOSlVZ6PPFD0","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
"2025-10-23","TD","425289","aAoEcpVGqeMSQTF58L99rT","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.03750000"
"2025-10-25","TD","425289","ghJhdTmJf1TZcVAEhd8dML","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-27","TD","425289","4tSy6iARRrOT2XPIiB7S0g","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.04463480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","1.10786520"
"2025-10-24","TD","425289","iWPbRCUugAAzQMu4pJSYd4","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-23","TD","425289","WaOeL4D570boCoph3HjUM7","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-24","TD","425289","gYCj89vtC3OPko29QTrSH7","MC","MXN","USD","0.053289264","4385280","0.00000000","0.00000000","0.00000000","-0.05150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21900000"
"2025-10-28","TD","425289","V5OrwuxlwnM428jMuqClfR","MC","MXN","USD","0.053289264","4385280","22.00000000","1.17000000","1.17000000","-0.09613480","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","0.88886520"
