BEGIN,EntityId=418553,Frequency=adhoc
EntityId=418553,ReportTypeName=SubmissionDetails,Frequency=adhoc,FromDate=2025-03-03,ToDate=2025-03-04,GenerationDate=2025-03-13,GenerationTime=19:28:16
Submission Date,Presentment Currency Code,Settlement Currency Code,Transaction Division External Identifier,Payment Method Code,Merchant Order Number,Account Number,Credit Card Expiration Year Month Number,Transaction Amount in Presentment Currency,Merchant Action Code,Action Type Code Text,Authorization Date,Country of Issuance,Transaction Type Code,Transaction Type Text,Merchant Category Code,Digital Token Method Code,Digital Wallet Brand,Interchange Qualification Code,Interchange Unit Fee,Fee Rate,Total Interchange Amount,Total Assessment Amount,Other Debit Passthrough Fees,Merchant Information Description,Surcharge Amount,Bank Sort Code,Card Usage Type
3/3/2025,USD,USD,418554,VI,Du40kXrCT5qm0x0vMlqOXA,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,XqzRAiWjQ6Sz2AkXTDGhjg,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,sMgworIOYbW67mCiy2kio,476134XXXXXX0050,25-May,-30,RF,REFUND,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,3,,VRCN,0,-0.0205,0.615,-0.022,0,N,,,1
3/3/2025,USD,USD,418554,VI,QwyNNPscRHDCuPPfCPZT3Q,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,I3hqQsUFx2M6PBDAIv8Da2,444444XXXXXX4455,May-40,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,0,,VBL2,0.1,0.019,-0.29,-0.0161,0,N,,,1
3/3/2025,USD,USD,418554,VI,CrYsdMCPSfSONfbHRcZ17Q,444442XXXXXX4440,25-Jun,115,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.8225,-0.2639,0,N,,,1
3/3/2025,USD,USD,418554,VI,bQv0FmlxRwGKDe4TsXsEyg,444442XXXXXX4440,25-Jun,-5,RF,REFUND,3/2/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,0,,VRCM,0,-0.0235,0.1175,-0.022,0,N,,,1
3/3/2025,USD,USD,418554,VI,1001606403,424242XXXXXX4242,25-Aug,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,1005627540,424242XXXXXX4242,25-Apr,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,ZZTFA0HGPKBDPXbObkMFqJ,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,MQUfWE32AnA8JIi4BRm6PA,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2421,0,N,,,1
3/3/2025,USD,USD,418554,VI,dPEerbWXTeKtk7szfKu7rQ,444442XXXXXX4440,25-Jun,5,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.3575,-0.1099,0,N,,,1
3/3/2025,USD,USD,418554,VI,8MYXctxcRHK46kyhkO3Y0w,444442XXXXXX4440,25-Jun,-5,RF,REFUND,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,0,,VRCM,0,-0.0235,0.1175,-0.022,0,N,,,1
3/3/2025,USD,USD,418554,VI,1003923030,424242XXXXXX4242,25-Nov,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,B9e8TZBQSl2e15eAlcqW8A,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,VstpxJffQOu0f6UBTSDbEA,444442XXXXXX4440,25-Jun,15,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.6725,-0.1231,0,N,,,1
3/3/2025,USD,USD,418554,VI,1002002760,424242XXXXXX4242,26-Jan,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,pDFIqaV3X6qmzX5d5vxVK1,476134XXXXXX0050,25-May,20,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,4899,3,,VCEB,0.1,0.018,-0.46,-0.0301,0,N,,,1
3/3/2025,USD,USD,418554,VI,pDFIqaV3X6qmzX5d5vxVK1,476134XXXXXX0050,25-May,-20,RF,REFUND,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,3,,VRCN,0,-0.0205,0.41,-0.022,0,N,,,1
3/3/2025,USD,USD,418554,VI,p8BOZAQMAZICyux3dsq2O7,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,yPlAITtWQXqGRWwblTZg4Q,444442XXXXXX4440,25-Jun,500,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-15.95,-0.8029,0,N,,,1
3/3/2025,USD,USD,418554,VI,kl66AegaS9y0PQbdvK0fmg,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1161,0,N,,,1
3/3/2025,USD,USD,418554,VI,7sf9Xb2fTZXryrUN7huwUw,444442XXXXXX4440,25-Jun,15,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.6725,-0.1231,0,N,,,1
3/3/2025,USD,USD,418554,VI,dE0DbechWycSsavdXTCpdw,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,wezNPKeLTducdrFXSAa8NA,444442XXXXXX4440,25-Jun,15,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.6725,-0.1231,0,N,,,1
3/3/2025,USD,USD,418554,VI,XxffKRPsQ6qPEPUC082tTg,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,0,,V148,0.2,0.0315,-0.515,-0.1431,0,N,,,1
3/3/2025,USD,USD,418554,VI,B4hC4jCxS2SQLWdbcXyriA,444442XXXXXX4440,25-Jun,115,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.8225,-0.2639,0,N,,,1
3/3/2025,USD,USD,418554,VI,merchantOrderNumber-15,411234XXXXXX4113,24-Dec,1760,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,0,,VCEB,8,1.44,-39.68,-2.688,0,N,,,1
3/3/2025,USD,USD,418554,VI,fEYn2vyb8vpjk1poRpxBTv,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,pf4qlWxWRk2uVhENXk78Ng,444442XXXXXX4440,25-Jun,5,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.3575,-0.1099,0,N,,,1
3/3/2025,USD,USD,418554,VI,vkfCcJ4I0ZUI3nhWPQ0p77,489537XXXXXX1988,May-32,18,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,4899,3,,VCEB,0.1,0.018,-0.424,-0.0281,0,N,,,1
3/3/2025,USD,USD,418554,VI,1005919703,424242XXXXXX4242,25-Aug,1940,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-61.21,-2.8189,0,N,,,1
3/3/2025,USD,USD,418554,VI,smblocal712141,424242XXXXXX4242,25-Dec,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.415,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,r0WRNaueK85YDDqJoyF0BE,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,nyXEf35bSriDiokYLK5J2w,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,5GCGznKjpCjt8h9SUqhUhA,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2421,0,N,,,1
3/3/2025,USD,USD,418554,VI,1006231358,424242XXXXXX4242,25-Mar,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,f4EDjJWuiDAZYbLgp4P6YO,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,JZGCd0a91DtpGQNIIQhOY5,444444XXXXXX4455,May-40,70,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,0,,VBL2,0.1,0.019,-1.43,-0.1001,0,N,,,1
3/3/2025,USD,USD,418554,VI,1005987279,491699XXXXXX2017,25-May,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,1004315690,491699XXXXXX2017,26-Feb,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,BL7KMNB6TLebYewLeD93hw,444442XXXXXX4440,25-Jun,115,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.8225,-0.2639,0,N,,,1
3/3/2025,USD,USD,418554,VI,ZQqPyXrPTbCc1OpBSBJQUA,444442XXXXXX4440,25-Jun,5,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.3575,-0.1099,0,N,,,1
3/3/2025,USD,USD,418554,VI,DxjC0ZeFams8exvDi3LWa3,476134XXXXXX0050,25-May,30,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,4899,3,,VCEB,0.1,0.018,-0.64,-0.0441,0,N,,,1
3/3/2025,USD,USD,418554,VI,b6lP1HCpRDCYojvvm6VqdA,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,bxPc7yhpWLdfdBtNEzLTY,444444XXXXXX4455,May-40,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,0,,VBL2,0.1,0.019,-0.29,-0.0161,0,N,,,1
3/3/2025,USD,USD,418554,VI,8MYXctxcRHK46kyhkO3Y0w,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,oX3GCuQDQeGYBBGzqcRKcg,444442XXXXXX4440,Nov-45,155,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-5.0825,-0.3199,0,N,,,1
3/3/2025,USD,USD,418554,VI,Kt8nCoEARGXcYG4Mv0DuiQ,444442XXXXXX4440,Sep-48,155,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-5.0825,-0.3199,0,N,,,1
3/3/2025,USD,USD,418554,VI,shO35dByxIYjCTVIrf7noX,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,ydv9OXVeRkOCgprKGE4m7w,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1161,0,N,,,1
3/3/2025,USD,USD,418554,VI,jHwBMkp9WEz8CvFvnWW4Yv,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,ooBRVY6bTd6AAYjEFoQihQ,444442XXXXXX4440,Jul-44,155,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-5.0825,-0.3199,0,N,,,1
3/3/2025,USD,USD,418554,VI,D6gB9j6fqPFsM6eRITWAD4,444444XXXXXX4455,May-40,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,0,,VBL2,0.1,0.019,-0.29,-0.0161,0,N,,,1
3/3/2025,USD,USD,418554,VI,fsrv7vOP8ym0mWejkP8C8E,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,xQ1AmA0OicNZwtTMN6ypKi,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,ksTz9KXYQ5WkRgJG3buzUQ,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,JwmisUOhHPz8RpN1CqQg8U,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,Seql5l6sQxiXnFyKxPl80Q,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,RTQMy6VQFP0QjtJ7xkKVcf,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,1002425348,411234XXXXXX4113,25-Dec,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,yue07emeRlXkKPYuxlgxnw,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,S3oN43CdT9u5gDfYah0xIQ,444442XXXXXX4440,25-Jun,15,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.6725,-0.1231,0,N,,,1
3/3/2025,USD,USD,418554,VI,zRytYhK2QYXiwbU3DLNgIg,444442XXXXXX4440,25-Jun,-5,RF,REFUND,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,0,,VRCM,0,-0.0235,0.1175,-0.022,0,N,,,1
3/3/2025,USD,USD,418554,VI,YNc9L9tvRdGlI4ElF2i7MQ,444442XXXXXX4440,25-Jun,130,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-4.295,-0.2849,0,N,,,1
3/3/2025,USD,USD,418554,VI,1005282419,424242XXXXXX4242,25-Aug,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,1008664362,424242XXXXXX4242,25-Oct,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,1000107421,424242XXXXXX4242,25-May,1927.8,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-60.8257,-2.80102,0,N,,,1
3/3/2025,USD,USD,418554,VI,UBEwcXSLS7WTV2yC5XiIgw,444442XXXXXX4440,25-Jun,5,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.3575,-0.1099,0,N,,,1
3/3/2025,USD,USD,418554,VI,1005158659,424242XXXXXX4242,25-May,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,ZC1cA2NARJHV2qWA5qzyoD,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,1008181261,491699XXXXXX2017,25-Jun,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,RYYVBtMBS0uZ6jAA1NYh4w,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,1000178442,424242XXXXXX4242,25-Oct,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,PgMzKaqnD4dwb4grbxz16Z,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,1007123163,424242XXXXXX4242,25-Oct,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,UP2FzublQaKMxtPE1XnRYA,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,1002797880,411234XXXXXX4113,25-Dec,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,BfwsQOgAzE2iuOU0czZy7v,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,9TpaNzhzRq6JgLvYhHTuIw,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,fT0f32LKQa68UkF9YGTn8g,444442XXXXXX4440,Feb-42,155,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-5.0825,-0.3199,0,N,,,1
3/3/2025,USD,USD,418554,VI,1002598586,491699XXXXXX2017,25-Nov,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,qnY2oXazRS6M9GgpeBt8VA,444442XXXXXX4440,25-Jun,5,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.3575,-0.1099,0,N,,,1
3/3/2025,USD,USD,418554,VI,wV37LgnOSbuVfSP7XJe3UQ,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,1005673108,424242XXXXXX4242,25-Oct,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,mm81ijOBQpWXAVB4TvNyFQ,444442XXXXXX4440,25-Jun,115,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.8225,-0.2639,0,N,,,1
3/3/2025,USD,USD,418554,VI,9qjUda45CAU4eeArwc3Uz5,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,1002446537,411234XXXXXX4113,25-Apr,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,kLF0XGr2Kf7teDFnW3GUCd,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,j0bqK0YTR6CcyGDeJZWw6Q,444442XXXXXX4440,25-Jun,500,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-15.95,-0.8029,0,N,,,1
3/3/2025,USD,USD,418554,VI,QhjDJwuMFLUKT04dba0ZMs,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,1000408085,491699XXXXXX2017,26-Feb,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,4RuY8DRk2CqNoIue1SE8i9,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,pn85HM725Jdyqc72tJ0Ldo,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,UH641TUGT0agFcHpizX1sQ,444442XXXXXX4440,25-Jun,500,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-15.95,-0.8029,0,N,,,1
3/3/2025,USD,USD,418554,VI,wdwQZJgtRFKB40xtZjbMfg,444442XXXXXX4440,25-Jun,5,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.3575,-0.1099,0,N,,,1
3/3/2025,USD,USD,418554,VI,axMga98LK9bxLEKHCTa067,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,rhkvzebhsUIyup8ftcR2mJ,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,jd7EOr1tRX239kwC1gQrQA,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,yzzrjtn6GWkajygiFGJF1s,476134XXXXXX0050,25-May,20,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,4899,3,,VCEB,0.1,0.018,-0.46,-0.0301,0,N,,,1
3/3/2025,USD,USD,418554,VI,1004129823,424242XXXXXX4242,Dec-43,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,oNavfxXJRP6hmabKjRXWzA,444442XXXXXX4440,25-Jun,155,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-5.0825,-0.3199,0,N,,,1
