Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Nom du type de rapport=Détailsdesfrais,Fréquence=ponctuel,Du [date]=2025-10-08,AU [date]=2025-10-30,Date de génération=2025-11-17,Durée d’une génération=11:10:51
"Date d’activité","Code de type d’entité","Identificateur de l’entité","Code du mode de paiement","Numéro de commande de commerçant","Code de devise de la présentation","Code de devise de règlement","Taux de change","Texte de la catégorie de transfert de fonds","Identificateur de transfert de fonds","Numéro d’instruction de transfert de fonds","Date d’entrée en vigueur du transfert de fonds","Numéro de référence de l’acquéreur","Numéro de compte","Code de remboursement de la vente","Code de type d’action","Numéro de compte bancaire sécurisé","Montant de présentation","Montant de présentation en devise de règlement","Montant net des ventes réglées","Frais d’évaluation et d’interchange","Ajustements de la retenue de l’impôt de réserve","Ajustements de la rétrofacturation","Frais d’escompte","Ajustements de retours ECP","Autres ajustements","Frais de traitement","Ajustements des réserves","Autres frais","Activité financière nette"
"2025-10-09","TD","425263","MC","58gO7JOezNeff2qlgqsime","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","SALE","34876997","22.00000000","0.01000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425263","MC","6b6sx6lJAGzMfJTnhkw509","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","SALE","34876997","22.00000000","0.01000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425263","MC","4tmfvfjzuADCYJ3D51TOnd","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","15.00000000","0.00000000","0.00000000","-0.05250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425263","MC","","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","","S","OTHER","34876997","","","0.00000000","-1.47000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-4.73000000","0.00000000","0.00000000","-6.20000000"
"2025-10-09","TD","425263","MC","KkQgei5VJJg94ofLkvXTEC","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100500189345","510342XXXXXX0005","S","SALE","34876997","40.00000000","0.01000000","0.01000000","-0.00214286","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.00964286"
"2025-10-09","TD","425263","MC","2gVcezJte9qif80wEGNMSd","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","43.00000000","0.01000000","0.00000000","-0.05250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425263","MC","7GM0vZw9kiezxZ9RkiPmC2","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","43.00000000","0.01000000","0.00000000","-0.05250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425263","MC","GZOqGHktFhcBnN1PiTQsE7","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","R","REFUND","34876997","-20.00000000","-0.01000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.02000000"
"2025-10-09","TD","425263","MC","LRejrX6uYHyEW5BPAoOP2I","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","SALE","34876997","22.00000000","0.01000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425263","MC","KkQgei5VJJg94ofLkvXTEC","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100500189436","510342XXXXXX0005","S","SALE","34876997","40.00000000","0.01000000","0.01000000","-0.00214286","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.00964286"
"2025-10-09","TD","425263","MC","xTrKmOC3ZUNy43Aty64BNH","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","R","AUTH","34876997","-15.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.15000000","0.00000000","0.00000000","-0.17000000"
"2025-10-09","TD","425263","MC","T9k1BTrW2hq57jBfFhhjUg","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","22.00000000","0.01000000","0.00000000","-0.05250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425263","MC","hWQqhRvMCCY7n3aBytYnPo","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100500189220","510342XXXXXX0005","S","SALE","34876997","22.00000000","0.01000000","0.01000000","-0.00214286","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.00964286"
"2025-10-09","TD","425263","MC","gxWCBq5sSRc70aFtduHdE4","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","43.00000000","0.01000000","0.00000000","-0.05250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425263","MC","e4WJdOqFHBnxkVgxYbIhMH","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","15.00000000","0.00000000","0.00000000","-0.05250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425263","MC","ZVeWiNyFYi6rOmox8QDw5j","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","23.20000000","0.01000000","0.00000000","-0.05333333","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16666667","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425263","MC","e4WJdOqFHBnxkVgxYbIhMH","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","R","AUTH","34876997","-15.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.15000000","0.00000000","0.00000000","-0.17000000"
"2025-10-09","TD","425263","MC","","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","","R","OTHER","34876997","","","0.00000000","-0.10000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.75000000","0.00000000","0.00000000","-0.85000000"
"2025-10-09","TD","425263","MC","KkQgei5VJJg94ofLkvXTEC","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100500189410","510342XXXXXX0005","S","SALE","34876997","40.00000000","0.01000000","0.01000000","-0.00214286","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.00964286"
"2025-10-09","TD","425263","MC","wTDOD9VRs0QoGz1ljvngko","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","SALE","34876997","33.80000000","0.01000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425263","MC","ym78NRzQvtZRVmLdUaN2yV","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","SALE","34876997","33.00000000","0.01000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425263","MC","Kv6KWUXEqX27LGV25vqyl7","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","R","AUTH","34876997","-20.00000000","-0.01000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.15000000","0.00000000","0.00000000","-0.17000000"
"2025-10-09","TD","425263","MC","rqP5xO7QtcKfmOHEWy4Rr4","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","R","REFUND","34876997","-20.00000000","-0.01000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.02000000"
"2025-10-09","TD","425263","MC","pZETZD9kmYsRS3hMhjVHZT","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","-0.04000000"
"2025-10-09","TD","425263","MC","KkQgei5VJJg94ofLkvXTEC","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","SALE","34876997","10.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425263","MC","KkQgei5VJJg94ofLkvXTEC","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","SALE","34876997","4.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.06000000","0.00000000","0.00000000","-0.06000000"
"2025-10-09","TD","425263","MC","GZOqGHktFhcBnN1PiTQsE7","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","R","AUTH","34876997","-20.00000000","-0.01000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.15000000","0.00000000","0.00000000","-0.17000000"
"2025-10-09","TD","425263","MC","CUqpQRVxDT8Pq2QzlQw1oM","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","-0.04000000"
"2025-10-09","TD","425263","MC","OkALV9qzmMT2QYnnvVH0Z6","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100500189428","510342XXXXXX0005","S","SALE","34876997","22.00000000","0.01000000","0.01000000","-0.00214286","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.00964286"
"2025-10-09","TD","425263","MC","Hem4izGMKRwoTY2wSPzKVD","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100500189246","510342XXXXXX0005","S","SALE","34876997","22.00000000","0.01000000","0.01000000","-0.00214286","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.00964286"
"2025-10-09","TD","425263","MC","Hk4JfnvWYdJlwQnN7eWRvQ","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","33.80000000","0.01000000","0.00000000","-0.05200000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16800000","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425263","MC","kmL4t1HONe2E3qi9vWrxB2","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","22.00000000","0.01000000","0.00000000","-0.05200000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16800000","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425263","MC","W5EIxCkHPQpgjwrVwLDfuZ","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","43.00000000","0.01000000","0.00000000","-0.05250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425263","MC","KkQgei5VJJg94ofLkvXTEC","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100500189501","510342XXXXXX0005","R","REFUND","34876997","-60.00000000","-0.02000000","-0.02000000","-0.00200000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","-0.04000000"
"2025-10-09","TD","425263","MC","HGaij7PR5OioPf9QBxWvoa","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","33.00000000","0.01000000","0.00000000","-0.05250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425263","MC","CICRr8sfZKTultWDx5PxoB","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100500189378","510342XXXXXX0005","S","SALE","34876997","22.00000000","0.01000000","0.01000000","-0.00214286","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.00964286"
"2025-10-09","TD","425263","MC","Ce59Bv3c7OqUwe7PVJJGaP","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","22.00000000","0.01000000","0.00000000","-0.05250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425263","MC","DJZFFJ0msYSG65sCHiu3f0","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100500189329","510342XXXXXX0005","S","SALE","34876997","22.00000000","0.01000000","0.01000000","-0.00214286","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.00964286"
"2025-10-09","TD","425263","MC","OP2RDF57QK9zVEApq7p6ES","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","23.00000000","0.01000000","0.00000000","-0.05166667","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16833333","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425263","MC","Uyjjpp9MjaInOUSwxs1ERR","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","22.00000000","0.01000000","0.00000000","-0.05250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425263","MC","O6HYgd4WVAXN0DFeYyiO49","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100500189352","510342XXXXXX0005","S","SALE","34876997","23.00000000","0.01000000","0.01000000","-0.00214286","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.00964286"
"2025-10-09","TD","425263","MC","KkQgei5VJJg94ofLkvXTEC","COP","USD","0.000251435","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","510342XXXXXX0005","S","AUTH","34876997","40.00000000","0.01000000","0.00000000","-0.15666667","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.50333333","0.00000000","0.00000000","-0.66000000"
"2025-10-09","TD","425265","VI","7arxCeicELTrSMxyVmc9k3","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","74692165279100877387671","400103XXXXXX0040","R","REFUND","34876997","-20.00000000","-0.01000000","-0.01000000","-0.04200000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","-0.07000000"
"2025-10-09","TD","425265","VI","KkQgei5VJJg94ofLkvXTEC","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","R","REFUND","34876997","-30.00000000","-0.02000000","-0.12000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.12000000"
"2025-10-09","TD","425265","VI","E9k7Vk811PXD9D0vicytMc","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","AUTH","34876997","0.00000000","0.00000000","0.00000000","-0.11000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","-0.13000000"
"2025-10-09","TD","425265","VI","ZzKBLTmkzsjVMJFh0RhS3b","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","SALE","34876997","22.00000000","0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425265","VI","KKosOwMghc6GIeWuf3bGal","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","AUTH","34876997","0.00000000","0.00000000","0.00000000","-0.11000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","-0.13000000"
"2025-10-09","TD","425265","VI","SbajF3APYvBWN6TR3WfruI","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","SALE","34876997","22.00000000","0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425265","VI","YCsCRL5Eq3N3GkkYA9s1JC","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","AUTH","34876997","41.00000000","0.03000000","0.00000000","-0.05000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.17000000","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425265","VI","Vwle8R303YwY3fG1kqgR16","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","R","REFUND","34876997","-20.00000000","-0.01000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.02000000"
"2025-10-09","TD","425265","VI","0NDW5djI21txESIhCQFp73","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","SALE","34876997","22.00000000","0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425265","VI","cWg7XUTnaLdGIYe4F09Iiu","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","AUTH","34876997","22.00000000","0.02000000","0.00000000","-0.04666667","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16666667","0.00000000","0.00000000","-0.21333334"
"2025-10-09","TD","425265","VI","KkQgei5VJJg94ofLkvXTEC","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877387627","400103XXXXXX0040","S","SALE","34876997","60.00000000","0.04000000","0.04000000","-0.00346155","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01769231","0.00000000","0.00000000","0.01884614"
"2025-10-09","TD","425265","VI","U23xy5YFwiWc7YcX8itLbP","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","AUTH","34876997","22.00000000","0.02000000","0.00000000","-0.04666667","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16666667","0.00000000","0.00000000","-0.21333334"
"2025-10-09","TD","425265","VI","Vwle8R303YwY3fG1kqgR16","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","R","AUTH","34876997","-20.00000000","-0.01000000","0.00000000","-0.01000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.15000000","0.00000000","0.00000000","-0.16000000"
"2025-10-09","TD","425265","VI","EeJFFMJXNG7XknkUoT941o","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","AUTH","34876997","41.00000000","0.03000000","0.00000000","-0.05000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.17000000","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425265","VI","sf1lQvk48TWVIl47pdaV6w","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","AUTH","34876997","22.00000000","0.02000000","0.00000000","-0.04833333","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16833333","0.00000000","0.00000000","-0.21666666"
"2025-10-09","TD","425265","VI","8nXZdoRu4ag4vFp3P6YbAB","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","SALE","34876997","22.00000000","0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425265","VI","0HpMZrX8MPA1enqKvQ0EBm","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","AUTH","34876997","32.00000000","0.02000000","0.00000000","-0.05000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.17000000","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425265","VI","KkQgei5VJJg94ofLkvXTEC","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","AUTH","34876997","40.00000000","0.03000000","0.00000000","-0.14166667","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.50166667","0.00000000","0.00000000","-0.64333334"
"2025-10-09","TD","425265","VI","FY3UvFmbJeTMt0FKIntVB2","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","SALE","34876997","22.00000000","0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425265","VI","bJswPyyzkyNqUCkzTEyvqs","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","AUTH","34876997","22.00000000","0.02000000","0.00000000","-0.05000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.17000000","0.00000000","0.00000000","-0.22000000"
"2025-10-09","TD","425265","VI","HTcb234UXLa8NRfbKLly9P","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877387585","400103XXXXXX0040","S","SALE","34876997","22.00000000","0.02000000","0.02000000","-0.00346155","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01769231","0.00000000","0.00000000","-0.00115386"
"2025-10-09","TD","425265","VI","7g1qSLGC9RgbQXPWcv1GFG","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","R","AUTH","34876997","-20.00000000","-0.01000000","0.00000000","-0.01000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.15000000","0.00000000","0.00000000","-0.16000000"
"2025-10-09","TD","425265","VI","jMOCOkw2AbQX8cclOwfCit","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","SALE","34876997","22.00000000","0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425265","VI","PbLY5lCz92SAOXYE52GRN","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","R","REFUND","34876997","-20.00000000","-0.01000000","-0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.02000000"
"2025-10-09","TD","425265","VI","U96VeH8PdtUz5ALlEwRUEZ","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","SALE","34876997","22.00000000","0.02000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425265","VI","fuYCVzZZUa5y6krRMWlMBH","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","AUTH","34876997","22.00000000","0.02000000","0.00000000","-0.04666667","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16666667","0.00000000","0.00000000","-0.21333334"
"2025-10-09","TD","425265","VI","KkQgei5VJJg94ofLkvXTEC","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","AUTH","34876997","100.00000000","0.07000000","0.00000000","-0.86099999","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-3.02099999","0.00000000","0.00000000","-3.88199998"
"2025-10-09","TD","425265","VI","KkQgei5VJJg94ofLkvXTEC","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","AUTH","34876997","30.00000000","0.02000000","0.00000000","-0.14500000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.50500000","0.00000000","0.00000000","-0.65000000"
"2025-10-09","TD","425265","VI","KkQgei5VJJg94ofLkvXTEC","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","SALE","34876997","40.00000000","0.03000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425265","VI","ibheDk7DLNv98qpMNpDgpR","ARS","USD","0.000696889","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","400103XXXXXX0040","S","AUTH","34876997","22.00000000","0.02000000","0.00000000","-0.04833333","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16833333","0.00000000","0.00000000","-0.21666666"
